gene_name	gene_biotype
RP11-46D6.1	lincRNA
RAB43P1	processed_pseudogene
RP11-93O14.1	unprocessed_pseudogene
VPS35	protein_coding
RP11-93O14.2	sense_intronic
RP11-93O14.3	TEC
ORC6	protein_coding
MYLK3	protein_coding
RP11-480G7.2	processed_pseudogene
C16orf87	protein_coding
CKBP1	processed_pseudogene
RP11-480G7.3	processed_pseudogene
GPT2	protein_coding
DNAJA2	protein_coding
RP11-169E6.1	antisense
RP11-169E6.4	lincRNA
RP11-169E6.3	transcribed_processed_pseudogene
NETO2	protein_coding
ITFG1-AS1	antisense
RPL23AP72	processed_pseudogene
ITFG1	protein_coding
RP11-329J18.3	antisense
RP11-329J18.5	TEC
RP11-329J18.4	processed_pseudogene
RP11-474B12.1	antisense
Y_RNA	misc_RNA
RNA5SP424	rRNA
PHKB	protein_coding
RNA5SP425	rRNA
RP11-177N22.3	sense_intronic
RP11-177N22.2	processed_pseudogene
EIF4BP5	processed_pseudogene
NDUFA5P11	processed_pseudogene
RP11-523L20.2	lincRNA
CTB-55P19.1	processed_pseudogene
AC140542.2	lincRNA
RP11-523L20.1	lincRNA
RP11-3M1.3	processed_pseudogene
ABCC12	protein_coding
RP11-3M1.1	sense_overlapping
ABCC11	protein_coding
LONP2	protein_coding
UBA52P8	processed_pseudogene
CTD-2600H12.2	TEC
SIAH1	protein_coding
AC023818.1	miRNA
Metazoa_SRP	misc_RNA
RP11-44I10.6	sense_overlapping
RP11-44I10.5	processed_pseudogene
MOCS1P1	processed_pseudogene
N4BP1	protein_coding
RP11-44I10.3	antisense
RPS2P44	processed_pseudogene
CTC-527H23.1	processed_pseudogene
CTC-527H23.2	lincRNA
RP11-42I10.1	lincRNA
CTC-527H23.3	lincRNA
CTC-527H23.4	lincRNA
AC007611.1	miRNA
KLF8P1	processed_pseudogene
RNU6-257P	snRNA
RP11-42I10.3	processed_pseudogene
MTND4LP25	processed_pseudogene
RP11-22D3.1	lincRNA
RP11-22D3.2	lincRNA
CBLN1	protein_coding
RP11-491F9.1	antisense
RP11-491F9.8	lincRNA
RP11-491F9.2	TEC
RP11-491F9.6	lincRNA
RP11-491F9.5	lincRNA
RP11-491F9.3	TEC
C16orf78	protein_coding
RP11-189E14.5	lincRNA
RP11-189E14.3	lincRNA
RP11-189E14.4	lincRNA
ZNF423	protein_coding
ADAM3B	processed_pseudogene
AC007339.1	miRNA
AC007339.2	miRNA
MRPS21P7	processed_pseudogene
CTD-2595P9.2	TEC
MRPS21P8	processed_pseudogene
AC027348.1	miRNA
CTD-2595P9.4	sense_intronic
RP11-305A4.2	TEC
RP11-305A4.3	lincRNA
RPL34P29	processed_pseudogene
CNEP1R1	protein_coding
RP11-429P3.3	antisense
RP11-429P3.2	unprocessed_pseudogene
Metazoa_SRP	misc_RNA
ACTG1P16	transcribed_processed_pseudogene
HEATR3	protein_coding
RP11-429P3.8	TEC
RNY4P3	misc_RNA
RP11-429P3.5	antisense
RPL10P14	processed_pseudogene
SNORA70	snoRNA
PAPD5	protein_coding
ADCY7	protein_coding
MIR6771	miRNA
BRD7	protein_coding
RP11-21B23.1	antisense
RP11-21B23.2	lincRNA
RP11-21B23.3	lincRNA
NKD1	protein_coding
RP11-401P9.1	antisense
RP11-401P9.7	TEC
RP11-401P9.6	antisense
RP11-401P9.4	lincRNA
RP11-401P9.5	antisense
SNX20	protein_coding
NOD2	protein_coding
RP11-327F22.6	sense_intronic
RP11-327F22.2	antisense
RP11-327F22.1	antisense
CYLD	protein_coding
MIR3181	miRNA
RP11-327F22.4	antisense
RP11-327F22.5	lincRNA
CTD-2034I21.1	lincRNA
RNA5SP426	rRNA
CTD-2034I21.2	lincRNA
RP11-883G14.1	lincRNA
RP11-883G14.2	lincRNA
RP11-883G14.3	lincRNA
RP11-883G14.4	lincRNA
SOD1P2	processed_pseudogene
SALL1	protein_coding
AC009166.5	antisense
AC009166.7	TEC
AC137527.2	processed_pseudogene
UNGP1	processed_pseudogene
RP11-437L7.1	lincRNA
HNRNPA1P48	transcribed_processed_pseudogene
RN7SKP142	misc_RNA
LINC01571	lincRNA
C16orf97	processed_transcript
RP11-152O14.4	antisense
RP11-152O14.3	TEC
LINC00919	lincRNA
RP11-152O14.1	lincRNA
RP11-142G1.3	lincRNA
RP11-142G1.1	lincRNA
AC007333.1	miRNA
CASC22	lincRNA
RP11-132F7.2	TEC
TOX3	protein_coding
CASC16	lincRNA
RP11-297L17.2	lincRNA
RP11-297L17.3	lincRNA
RP11-297L17.4	lincRNA
RP11-297L17.6	processed_pseudogene
PHBP21	processed_pseudogene
RP11-467J12.2	transcribed_processed_pseudogene
RP11-467J12.3	processed_pseudogene
RP11-467J12.4	antisense
RP11-295M3.4	lincRNA
CHD9	protein_coding
RP11-295M3.2	sense_intronic
AC007906.1	protein_coding
RP11-454F8.3	TEC
RP11-454F8.2	transcribed_processed_pseudogene
RP11-454F8.4	TEC
snoU13	snoRNA
RNA5SP427	rRNA
RP11-44F14.4	unprocessed_pseudogene
RP11-44F14.1	transcribed_unprocessed_pseudogene
RP11-44F14.2	lincRNA
RP11-44F14.8	lincRNA
RP11-44F14.9	TEC
RP11-44F14.10	TEC
RBL2	protein_coding
RNU6-1153P	snRNA
RP11-44F14.5	sense_intronic
RP11-44F14.7	TEC
RP11-44F14.6	TEC
AKTIP	protein_coding
RPGRIP1L	protein_coding
RP11-36I17.2	sense_intronic
FTO	protein_coding
RP11-357N13.3	antisense
RP11-357N13.6	TEC
RP11-357N13.2	antisense
RP11-357N13.1	antisense
FTO-IT1	sense_intronic
AC007347.1	pseudogene
RP11-324D17.3	lincRNA
RP11-324D17.2	lincRNA
RP11-324D17.1	lincRNA
IRX3	protein_coding
RP11-434E6.4	lincRNA
RP11-434E6.2	lincRNA
RP11-1136G4.1	lincRNA
RP11-1136G4.2	lincRNA
CRNDE	lincRNA
IRX5	protein_coding
CTD-3032H12.2	lincRNA
CTD-3032H12.1	lincRNA
MTND5P34	processed_pseudogene
RP11-26L20.3	antisense
RN7SL841P	misc_RNA
IRX6	protein_coding
RP11-26L20.4	lincRNA
RPL31P56	processed_pseudogene
MMP2	protein_coding
RP11-212I21.5	lincRNA
RP11-212I21.2	lincRNA
RP11-212I21.3	TEC
LPCAT2	protein_coding
RP11-212I21.4	lincRNA
CAPNS2	protein_coding
SLC6A2	protein_coding
RP11-481F24.3	TEC
CES1P2	unprocessed_pseudogene
CES1P1	transcribed_unprocessed_pseudogene
CES1	protein_coding
CES5A	protein_coding
RP11-461O7.1	lincRNA
RP11-461O7.2	TEC
RP11-355E10.1	lincRNA
CTD-2050B12.1	lincRNA
GNAO1	protein_coding
DKFZP434H168	antisense
MIR3935	miRNA
RP11-441F2.2	sense_intronic
RP11-441F2.4	TEC
RP11-441F2.5	antisense
AMFR	protein_coding
RP11-413H22.2	antisense
NUDT21	protein_coding
OGFOD1	protein_coding
RP11-413H22.3	antisense
BBS2	protein_coding
MT4	protein_coding
U7	snRNA
MT3	protein_coding
MT2A	protein_coding
RP11-249C24.10	lincRNA
MT1L	unitary_pseudogene
MT1E	protein_coding
MT1M	protein_coding
MT1JP	transcribed_unprocessed_pseudogene
MT1A	protein_coding
MT1DP	transcribed_unprocessed_pseudogene
MT1CP	transcribed_unprocessed_pseudogene
RP11-249C24.11	processed_transcript
MT1B	protein_coding
MT1F	protein_coding
MT1G	protein_coding
MT1H	protein_coding
RP11-249C24.12	protein_coding
MT1X	protein_coding
RP11-343H19.2	processed_transcript
DPPA2P4	processed_pseudogene
RP11-343H19.1	antisense
NUP93	protein_coding
MIR138-2	miRNA
AC012181.2	miRNA
SLC12A3	protein_coding
RPS24P17	processed_pseudogene
HERPUD1	protein_coding
RP11-325K4.3	sense_intronic
RP11-325K4.2	sense_intronic
AC012181.1	miRNA
CETP	protein_coding
NLRC5	protein_coding
RP11-322D14.1	processed_pseudogene
RP11-322D14.2	antisense
RP11-407G23.1	antisense
CPNE2	protein_coding
RP11-407G23.2	TEC
RP11-407G23.5	TEC
FAM192A	protein_coding
RSPRY1	protein_coding
ARL2BP	protein_coding
RP11-407G23.7	antisense
RP11-407G23.4	sense_intronic
PLLP	protein_coding
RPL23AP91	processed_pseudogene
CTC-661I16.2	processed_pseudogene
CCL22	protein_coding
CX3CL1	protein_coding
CCL17	protein_coding
CIAPIN1	protein_coding
COQ9	protein_coding
AC009052.12	processed_transcript
POLR2C	protein_coding
DOK4	protein_coding
CCDC102A	protein_coding
ADGRG5	protein_coding
HMGB3P32	processed_pseudogene
ADGRG1	protein_coding
RP11-405F3.5	antisense
ADGRG3	protein_coding
RP11-405F3.4	antisense
DRC7	protein_coding
RP11-405F3.2	processed_pseudogene
KATNB1	protein_coding
KIFC3	protein_coding
CTD-2600O9.2	antisense
MIR6772	miRNA
CTD-2600O9.1	lincRNA
RNU6-20P	snRNA
AC010543.1	miRNA
CNGB1	protein_coding
TEPP	protein_coding
ZNF319	protein_coding
USB1	protein_coding
MMP15	protein_coding
Y_RNA	misc_RNA
RP11-332G1.1	processed_pseudogene
CFAP20	protein_coding
CTB-134F13.1	antisense
RP11-459F6.3	antisense
CSNK2A2	protein_coding
RP11-459F6.1	antisense
RN7SL645P	misc_RNA
CCDC113	protein_coding
PRSS54	protein_coding
GINS3	protein_coding
RNU6-269P	snRNA
RP11-481J2.1	antisense
RNU6-1110P	snRNA
RP11-481J2.3	antisense
RP11-481J2.2	lincRNA
NDRG4	protein_coding
RNU6-103P	snRNA
SETD6	protein_coding
CNOT1	protein_coding
RP11-481J2.4	antisense
SNORA46	snoRNA
AC010287.1	protein_coding
SNORA50A	snoRNA
CTA-331F8.1	transcribed_processed_pseudogene
SLC38A7	protein_coding
RP11-451N19.3	TEC
GOT2	protein_coding
RP11-410D17.2	lincRNA
RNU6-1155P	snRNA
RN7SL143P	misc_RNA
GEMIN8P2	processed_pseudogene
RPL12P36	processed_pseudogene
RP11-700H13.1	lincRNA
Metazoa_SRP	misc_RNA
RPS27P27	processed_pseudogene
RP11-102D18.1	processed_pseudogene
RNU4-58P	snRNA
DUXAP11	processed_pseudogene
APOOP5	transcribed_processed_pseudogene
RP11-430C1.1	lincRNA
RP11-430C1.2	processed_pseudogene
RP11-457D20.1	processed_pseudogene
RP11-457D20.2	protein_coding
RP11-354I13.2	lincRNA
AC009081.1	miRNA
RP11-354I13.1	lincRNA
GNPATP	processed_pseudogene
AC009080.1	miRNA
RP11-90K18.1	unprocessed_pseudogene
RP11-51O6.1	transcribed_processed_pseudogene
CDH8	protein_coding
RP11-109D24.1	sense_intronic
RN7SKP76	misc_RNA
CTC-420A11.2	antisense
RNU6-21P	snRNA
RP11-75D3.1	TEC
AC009161.1	processed_pseudogene
AC009110.1	lincRNA
AC092116.1	miRNA
RP11-50O21.1	processed_pseudogene
AC010546.1	miRNA
RP11-96H17.1	processed_transcript
RP11-96H17.3	sense_intronic
UBE2FP2	processed_pseudogene
RP11-368L12.1	lincRNA
RPS15AP34	processed_pseudogene
RP11-2K6.2	lincRNA
RP11-2K6.1	TEC
RP11-370P15.1	processed_pseudogene
RP11-370P15.2	lincRNA
RP11-21L1.1	lincRNA
RP11-744D14.2	lincRNA
AC012322.1	lincRNA
RP11-744D14.1	processed_pseudogene
RP11-467L24.1	lincRNA
RP11-439I14.2	lincRNA
RP11-439I14.1	transcribed_processed_pseudogene
RP11-439I14.3	processed_pseudogene
CDH11	protein_coding
RP11-229O3.1	TEC
RP11-95H3.1	lincRNA
RP11-256I9.2	lincRNA
RP11-256I9.3	lincRNA
LINC00922	lincRNA
RP11-351A20.1	lincRNA
RP11-351A20.2	lincRNA
RP11-513N24.1	lincRNA
RP11-356O24.1	processed_pseudogene
RNA5SP428	rRNA
CDH5	protein_coding
LINC00920	lincRNA
BEAN1	protein_coding
CTD-2258A20.3	processed_pseudogene
BEAN1-AS1	antisense
RP11-403P17.5	protein_coding
TK2	protein_coding
RP11-403P17.3	lincRNA
RP11-403P17.4	lincRNA
Y_RNA	misc_RNA
CKLF	protein_coding
CKLF-CMTM1	protein_coding
RP11-403P17.6	antisense
CMTM1	protein_coding
CMTM2	protein_coding
RP11-403P17.2	antisense
CMTM3	protein_coding
CMTM4	protein_coding
DYNC1LI2	protein_coding
RP11-63M22.2	antisense
RP11-63M22.1	lincRNA
RP11-61A14.4	lincRNA
CCDC79	protein_coding
NAE1	protein_coding
RP11-61A14.1	antisense
CA7	protein_coding
PDP2	protein_coding
CDH16	protein_coding
RRAD	protein_coding
FAM96B	protein_coding
CES2	protein_coding
RP11-361L15.4	processed_transcript
RP11-361L15.3	TEC
CES3	protein_coding
CES4A	protein_coding
RP11-361L15.5	TEC
RN7SL543P	misc_RNA
AC009084.1	miRNA
CBFB	protein_coding
C16orf70	protein_coding
B3GNT9	protein_coding
TRADD	protein_coding
FBXL8	protein_coding
RP11-5A19.5	protein_coding
HSF4	protein_coding
NOL3	protein_coding
KIAA0895L	protein_coding
EXOC3L1	protein_coding
E2F4	protein_coding
ELMO3	protein_coding
MIR328	miRNA
CTC-277H1.6	TEC
LRRC29	protein_coding
TMEM208	protein_coding
FHOD1	protein_coding
SLC9A5	protein_coding
CTC-277H1.7	processed_transcript
PLEKHG4	protein_coding
KCTD19	protein_coding
RN7SKP118	misc_RNA
LRRC36	protein_coding
TPPP3	protein_coding
RNU1-123P	snRNA
ZDHHC1	protein_coding
HSD11B2	protein_coding
RP11-297D21.2	lincRNA
ATP6V0D1	protein_coding
RP11-297D21.4	antisense
AGRP	protein_coding
CTD-2012K14.8	antisense
FAM65A	protein_coding
CTD-2012K14.2	antisense
CTD-2012K14.3	antisense
CTD-2012K14.4	antisense
CTD-2012K14.6	lincRNA
CTD-2012K14.5	TEC
CTD-2012K14.7	antisense
CTCF	protein_coding
AC009095.4	antisense
RLTPR	protein_coding
ACD	protein_coding
PARD6A	protein_coding
ENKD1	protein_coding
C16orf86	protein_coding
GFOD2	protein_coding
RANBP10	protein_coding
RP11-167P11.2	sense_intronic
TSNAXIP1	protein_coding
CENPT	protein_coding
THAP11	protein_coding
NUTF2	protein_coding
CTC-479C5.11	processed_pseudogene
EDC4	protein_coding
AC040162.1	miRNA
CTC-479C5.10	lincRNA
NRN1L	protein_coding
PSKH1	protein_coding
CTRL	protein_coding
CTC-479C5.12	protein_coding
PSMB10	protein_coding
LCAT	protein_coding
SLC12A4	protein_coding
DPEP3	protein_coding
DPEP2	protein_coding
DUS2	protein_coding
KARSP3	unprocessed_pseudogene
CTC-479C5.6	protein_coding
RNU6-359P	snRNA
DDX28	protein_coding
AC130462.1	miRNA
RP11-67A1.2	processed_transcript
NFATC3	protein_coding
Y_RNA	misc_RNA
SNORA48	snoRNA
RP11-96D1.9	sense_intronic
RP11-67A1.4	TEC
RPS12P27	processed_pseudogene
RP11-96D1.5	antisense
RP11-96D1.10	sense_overlapping
RP11-96D1.11	antisense
ESRP2	protein_coding
MIR6773	miRNA
RP11-96D1.6	sense_intronic
PLA2G15	protein_coding
RP11-96D1.7	antisense
SLC7A6	protein_coding
RNU6-1262P	snRNA
SLC7A6OS	protein_coding
RP11-96D1.8	TEC
PRMT7	protein_coding
RP11-96D1.3	sense_intronic
RNU4-30P	snRNA
SMPD3	protein_coding
RP11-71L14.3	TEC
RP11-71L14.4	lincRNA
Y_RNA	misc_RNA
RPL35AP33	processed_pseudogene
ZFP90	protein_coding
RNU4-36P	snRNA
RP11-615I2.1	antisense
RP11-615I2.6	lincRNA
snoU109	snoRNA
CDH3	protein_coding
RP11-615I2.2	antisense
RP11-615I2.3	processed_pseudogene
HSPE1P5	transcribed_processed_pseudogene
CDH1	protein_coding
RNA5SP429	rRNA
AC099314.1	miRNA
RP11-354M1.2	antisense
FTLP14	processed_pseudogene
TANGO6	protein_coding
Y_RNA	misc_RNA
U7	snRNA
RP11-521L9.1	lincRNA
RP11-521L9.2	sense_intronic
RNU6-898P	snRNA
RP11-123C5.5	processed_pseudogene
RPS2P45	transcribed_processed_pseudogene
HAS3	protein_coding
CHTF8	protein_coding
UTP4	protein_coding
RNU6-22P	snRNA
SNTB2	protein_coding
Y_RNA	misc_RNA
RP11-70O5.2	sense_intronic
RP11-343C2.11	protein_coding
VPS4A	protein_coding
COG8	protein_coding
PDF	protein_coding
RP11-343C2.12	protein_coding
RP11-343C2.9	protein_coding
RP11-343C2.7	protein_coding
NIP7	protein_coding
TMED6	protein_coding
TERF2	protein_coding
CYB5B	protein_coding
RP11-343C2.10	processed_pseudogene
RP11-140H17.1	3prime_overlapping_ncrna
NFAT5	protein_coding
MIR1538	miRNA
RP11-140H17.2	sense_intronic
RP11-311C24.1	3prime_overlapping_ncrna
NQO1	protein_coding
CTD-2033A16.1	antisense
CTD-2033A16.3	antisense
NOB1	protein_coding
CTD-2033A16.2	processed_pseudogene
WWP2	protein_coding
SNORA62	snoRNA
MIR140	miRNA
CLEC18A	protein_coding
RP11-419C5.3	unprocessed_pseudogene
PDXDC2P	processed_transcript
RP11-419C5.2	transcribed_unprocessed_pseudogene
PDXDC2P	transcribed_unprocessed_pseudogene
MIR1972-2	miRNA
AC009022.1	protein_coding
RP11-106J23.1	processed_pseudogene
PDPR	protein_coding
RP11-296I10.3	antisense
CLEC18C	protein_coding
RP11-296I10.5	processed_pseudogene
AC009060.2	protein_coding
AC009060.1	miRNA
SMG1P7	transcribed_unprocessed_pseudogene
AC009060.3	protein_coding
EXOSC6	protein_coding
AARS	protein_coding
RN7SL279P	misc_RNA
DDX19B	protein_coding
RP11-529K1.3	protein_coding
RP11-529K1.2	processed_transcript
DDX19A	protein_coding
ST3GAL2	protein_coding
RP11-529K1.4	antisense
RPS27P26	processed_pseudogene
RNU6-23P	snRNA
FUK	protein_coding
COG4	protein_coding
SF3B3	protein_coding
SNORD111B	snoRNA
SNORD111	snoRNA
IL34	protein_coding
MTSS1L	protein_coding
RP11-394B2.1	TEC
VAC14	protein_coding
RP11-394B2.5	TEC
RP11-394B2.6	antisense
VAC14-AS1	antisense
RP11-394B2.7	TEC
RP11-394B2.3	TEC
RP11-424M24.3	TEC
RP11-424M24.5	lincRNA
HYDIN	protein_coding
RNU6ATAC25P	snRNA
AC027281.1	miRNA
RP11-23E19.1	antisense
RP11-23E19.2	antisense
CMTR2	protein_coding
CTD-2520I13.1	lincRNA
AC106736.1	miRNA
CALB2	protein_coding
RP11-510M2.1	lincRNA
RP11-510M2.7	unprocessed_pseudogene
RP11-510M2.4	transcribed_unprocessed_pseudogene
RP11-510M2.8	unprocessed_pseudogene
ZNF23	protein_coding
AC010547.9	protein_coding
RP11-510M2.2	antisense
ZNF19	protein_coding
RP11-510M2.6	antisense
CHST4	protein_coding
RP11-510M2.5	sense_intronic
RNU6-1061P	snRNA
TAT	protein_coding
TAT-AS1	antisense
RP11-432I5.2	antisense
MARVELD3	protein_coding
PHLPP2	protein_coding
RP11-432I5.6	antisense
RNU6-208P	snRNA
SNORA70D	snoRNA
RP11-432I5.8	antisense
RP11-432I5.4	lincRNA
AP1G1	protein_coding
SNORD71	snoRNA
RP11-417N10.5	processed_pseudogene
RP11-417N10.3	unprocessed_pseudogene
ATXN1L	protein_coding
IST1	protein_coding
ZNF821	protein_coding
RP11-417N10.4	TEC
RP11-498D10.3	sense_intronic
PKD1L3	protein_coding
AC009127.1	miRNA
RPL39P31	processed_pseudogene
RP11-498D10.8	unprocessed_pseudogene
ATP5A1P3	processed_pseudogene
DHODH	protein_coding
TXNL4B	protein_coding
HP	protein_coding
HPR	protein_coding
RP11-384M15.3	antisense
DHX38	protein_coding
PMFBP1	protein_coding
RP11-328J14.1	lincRNA
RP11-328J14.2	processed_pseudogene
LINC01572	lincRNA
AC004158.3	lincRNA
AC004158.1	protein_coding
AC092289.1	miRNA
AC092289.2	miRNA
RP5-991G20.1	antisense
RNU7-90P	snRNA
KRT18P18	transcribed_processed_pseudogene
RP5-991G20.6	lincRNA
ZFHX3	protein_coding
AC004943.1	miRNA
RP5-991G20.2	antisense
RNU7-71P	snRNA
CTD-2326C4.1	TEC
AC132068.1	miRNA
AC002044.3	TEC
AC002044.4	sense_intronic
AC002044.1	TEC
RP11-346C20.4	lincRNA
RP11-346C20.3	lincRNA
HCCAT5	lincRNA
C16orf47	lincRNA
AC140912.1	lincRNA
RP11-140I24.2	TEC
LINC01568	lincRNA
RP11-44L9.1	lincRNA
RP11-44L9.2	lincRNA
RP11-44L9.3	lincRNA
CTD-2009A10.1	lincRNA
RP11-53L24.1	lincRNA
RP11-42H13.1	TEC
AC009120.4	lincRNA
AC009120.9	TEC
AC009120.8	processed_pseudogene
AC009120.10	lincRNA
AC009120.11	lincRNA
PSMD7	protein_coding
AC009120.6	processed_transcript
AC009120.3	processed_pseudogene
AC009120.5	lincRNA
RP11-252A24.2	transcribed_unprocessed_pseudogene
RP11-252A24.3	lincRNA
NPIPB15	protein_coding
RP11-252A24.8	unprocessed_pseudogene
CLEC18B	protein_coding
RP11-252A24.5	antisense
GLG1	protein_coding
RNU6-237P	snRNA
Y_RNA	misc_RNA
RP11-572F4.1	processed_pseudogene
HSPE1P7	processed_pseudogene
RFWD3	protein_coding
TMPOP2	processed_pseudogene
MLKL	protein_coding
FA2H	protein_coding
RP11-787D11.1	unprocessed_pseudogene
WDR59	protein_coding
ZNRF1	protein_coding
RP11-252E2.1	antisense
LDHD	protein_coding
RP11-252E2.2	lincRNA
ZFP1	protein_coding
RP11-331F4.1	processed_pseudogene
CTRB2	protein_coding
CTRB1	protein_coding
RP11-331F4.4	transcribed_unprocessed_pseudogene
BCAR1	protein_coding
RP11-331F4.5	TEC
RNU6-758P	snRNA
CFDP1	protein_coding
RP11-252K23.1	sense_intronic
RP11-252K23.2	sense_intronic
SNORA76	snoRNA
RP11-77K12.1	protein_coding
RP11-77K12.9	lincRNA
TMEM170A	protein_coding
RP11-77K12.3	sense_intronic
CHST6	protein_coding
RP11-77K12.4	antisense
RP11-77K12.10	lincRNA
RP11-77K12.5	transcribed_unprocessed_pseudogene
RP11-77K12.7	protein_coding
CHST5	protein_coding
TMEM231	protein_coding
RP11-77K12.8	processed_transcript
RP11-490B18.5	lincRNA
GABARAPL2	protein_coding
RP11-490B18.6	antisense
ADAT1	protein_coding
KARS	protein_coding
TERF2IP	protein_coding
DUXB	unprocessed_pseudogene
RN7SL520P	misc_RNA
ATP5F1P7	processed_pseudogene
RP11-2C15.1	lincRNA
RNA5SP430	rRNA
RP11-293N14.1	lincRNA
RP11-150D5.2	lincRNA
RPL18P13	processed_pseudogene
CNTNAP4	protein_coding
RN7SKP233	misc_RNA
AC010528.1	miRNA
SNORD33	snoRNA
RP11-58C22.1	protein_coding
RP11-58C22.2	lincRNA
RP11-96P7.1	lincRNA
CTD-2336H13.2	lincRNA
MIR4719	miRNA
CTD-2336H13.1	processed_pseudogene
CTD-2300H10.2	TEC
MON1B	protein_coding
SYCE1L	protein_coding
RP11-538I12.2	antisense
VN2R10P	unitary_pseudogene
RP11-538I12.3	antisense
ADAMTS18	protein_coding
RP11-449J10.1	antisense
AC025284.1	miRNA
RP11-571O6.1	lincRNA
RP11-571O6.2	TEC
NUDT7	protein_coding
RP11-264M12.2	antisense
VAT1L	protein_coding
RP11-264M12.4	TEC
RP11-281J9.1	processed_pseudogene
RP11-281J9.2	antisense
CLEC3A	protein_coding
KRT8P22	processed_pseudogene
RP11-358L22.2	processed_pseudogene
WWOX	protein_coding
RP11-358L22.3	sense_intronic
RP11-190D6.1	TEC
RP11-190D6.2	antisense
LSM3P5	processed_pseudogene
RP11-264L1.4	antisense
RP11-264L1.1	TEC
RP11-264L1.3	sense_intronic
RP11-264L1.2	TEC
RPS3P7	processed_pseudogene
RP11-133M8.3	TEC
RP11-319G9.1	TEC
RP11-319G9.3	sense_intronic
RP11-319G9.4	TEC
RP11-319G9.5	sense_intronic
RP11-556H2.1	TEC
RP11-556H2.4	antisense
RP11-556H2.3	sense_intronic
RP11-556H2.2	sense_intronic
RP11-679B19.1	antisense
RP11-679B19.2	lincRNA
RNA5SP431	rRNA
RP11-467I17.1	lincRNA
MAF	protein_coding
RP11-70D24.3	lincRNA
RP11-70D24.2	lincRNA
RP11-70D24.4	lincRNA
AC009159.1	miRNA
RP11-70D24.1	TEC
LINC01229	lincRNA
MAFTRR	lincRNA
LINC01228	lincRNA
RP11-148M9.1	lincRNA
RP11-525K10.1	lincRNA
RP11-525K10.3	antisense
RP11-525K10.2	lincRNA
DYNLRB2	protein_coding
RP11-109P11.1	antisense
LINC01227	lincRNA
CDYL2	protein_coding
RP11-18F14.4	sense_intronic
AC092332.1	miRNA
CTD-2055G21.1	antisense
PRCAT47	lincRNA
CMC2	protein_coding
RP11-303E16.9	TEC
CENPN	protein_coding
RP11-303E16.3	antisense
RP11-303E16.2	sense_intronic
ATMIN	protein_coding
C16orf46	protein_coding
RP11-303E16.8	processed_transcript
RP11-303E16.5	antisense
RP11-303E16.6	antisense
RP11-303E16.7	lincRNA
GCSH	protein_coding
PKD1L2	polymorphic_pseudogene
RNU6-1191P	snRNA
AC092718.1	protein_coding
BCO1	protein_coding
RP11-626G3.1	TEC
RP11-55K13.1	antisense
GAN	protein_coding
MIR4720	miRNA
RP11-391L3.1	lincRNA
CMIP	protein_coding
RP11-391L3.4	TEC
RP11-391L3.5	processed_pseudogene
RP11-391L3.3	TEC
MIR7854	miRNA
MIR6504	miRNA
RP11-274A11.5	TEC
RP11-274A11.3	TEC
RP11-274A11.4	TEC
RP11-960L18.1	lincRNA
PLCG2	protein_coding
RN7SKP176	misc_RNA
RP11-510J16.6	lincRNA
SDR42E1	protein_coding
HSD17B2	protein_coding
RP11-510J16.5	antisense
AC138304.1	miRNA
MTCYBP28	processed_pseudogene
MPHOSPH6	protein_coding
CTD-2588J6.2	lincRNA
RN7SKP190	misc_RNA
AC024590.1	miRNA
RP11-481E4.1	processed_pseudogene
RP11-481E4.2	lincRNA
RP11-2L4.1	lincRNA
CDH13	protein_coding
MIR8058	miRNA
RP11-22H5.1	TEC
RP11-22H5.2	sense_intronic
AC099506.1	miRNA
RN7SL134P	misc_RNA
CTD-3253I12.1	antisense
RP11-543N12.1	antisense
MIR3182	miRNA
RP11-298D21.3	antisense
RP11-298D21.1	antisense
RP11-298D21.2	antisense
RP11-483P21.2	antisense
HSBP1	protein_coding
MLYCD	protein_coding
RP11-505K9.4	protein_coding
RP11-483P21.6	antisense
OSGIN1	protein_coding
NECAB2	protein_coding
SLC38A8	protein_coding
RNA5SP432	rRNA
MBTPS1	protein_coding
RP11-505K9.5	sense_intronic
RP11-505K9.1	antisense
RP11-505K9.3	processed_pseudogene
HSDL1	protein_coding
DNAAF1	protein_coding
TAF1C	protein_coding
ADAD2	protein_coding
RP11-486L19.2	antisense
KCNG4	protein_coding
RP11-558A11.1	lincRNA
RNA5SP433	rRNA
WFDC1	protein_coding
RP11-558A11.2	antisense
RP11-558A11.3	lincRNA
ATP2C2	protein_coding
RP11-517C16.2	antisense
TLDC1	protein_coding
RP11-517C16.4	antisense
COTL1	protein_coding
RP11-61F12.1	antisense
KLHL36	protein_coding
USP10	protein_coding
CRISPLD2	protein_coding
RP11-254F19.2	sense_intronic
AC025280.1	miRNA
RP11-254F19.4	TEC
RP11-254F19.3	lincRNA
ZDHHC7	protein_coding
KIAA0513	protein_coding
FAM92B	protein_coding
RP11-442O1.4	lincRNA
RP11-442O1.3	lincRNA
AC092275.1	miRNA
CTC-786C10.1	lincRNA
COX6CP16	processed_pseudogene
LINC00311	lincRNA
MIR5093	miRNA
RP11-680G10.1	lincRNA
AC092377.1	miRNA
LA16c-352F7.1	lincRNA
RP11-118F19.1	lincRNA
CTD-2542L18.1	lincRNA
GSE1	protein_coding
RN7SL381P	misc_RNA
GINS2	protein_coding
C16orf74	protein_coding
RP11-568J23.8	sense_intronic
RP11-568J23.4	antisense
